,heartrate,steps_window_12
2024-12-23 14:30:00,0.2656597330176832,-0.6340260835499015
2024-12-23 15:10:00,0.21300956635644377,-0.6272977395120716
2024-12-23 15:20:00,0.19998769307534253,-0.6272977395120716
2024-12-23 16:20:00,0.25595544136936493,-0.6357081695593589
2024-12-23 16:30:00,0.20271245794610132,-0.6390723415782738
2024-12-23 16:40:00,0.1449479907446736,-0.642436513597189
2024-12-23 17:10:00,0.08227546612276632,-0.6272977395120716
2024-12-23 18:00:00,0.09746765161738238,-0.6272977395120716
2024-12-23 18:20:00,0.11519186802776984,-0.625896001170857
2024-12-23 19:40:00,0.09139982038709124,-0.6123271740279002
2024-12-23 21:10:00,0.055952894727576,-0.5953381053323797
2024-12-23 23:40:00,0.08349174525909035,-0.5953381053323799
2024-12-23 23:50:00,0.11250158517976556,-0.5953381053323797
2024-12-24 02:10:00,0.11177814777526061,-0.5953381053323797
2024-12-24 02:20:00,0.10755809624897769,-0.5953381053323799
2024-12-24 02:30:00,0.10418205502795053,-0.5953381053323797
2024-12-24 03:10:00,0.11720392830905178,-0.5953381053323797
2024-12-24 03:20:00,0.11467189739328243,-0.5953381053323797
2024-12-24 05:10:00,0.07958095264666393,-0.5771155068965903
2024-12-24 05:20:00,0.07272004543265129,-0.5628738453498503
2024-12-24 05:30:00,0.08597635027367667,-0.5344225619898841
2024-12-24 05:40:00,0.17340655767117097,-0.5637989926550522
2024-12-24 05:50:00,0.06949975547021633,-0.527381830550298
2024-12-24 08:00:00,0.13096976973522395,-0.543193439039198
2024-12-24 10:10:00,0.16597784935325513,-0.5616963851432303
2024-12-24 12:20:00,0.14901324221760115,-0.6079537504033107
2024-12-24 12:40:00,0.1280335574869394,-0.6079537504033107
2024-12-24 13:00:00,0.10488356054276078,-0.6071127073985819
2024-12-24 13:20:00,0.05641325444088666,-0.6012254063654807
2024-12-24 13:30:00,0.05279606741835785,-0.6012254063654807
2024-12-24 14:40:00,0.049178880395829044,-0.6012254063654807
2024-12-24 14:50:00,0.043102006197981796,-0.6012254063654806
2024-12-24 15:00:00,0.03452927295459168,-0.6012254063654807
2024-12-24 15:10:00,0.04628513077780723,-0.6012254063654807
2024-12-24 15:20:00,0.05978929566191177,-0.6012254063654807
2024-12-24 16:00:00,0.1100681952750503,-0.6054306213891245
2024-12-24 16:40:00,0.10669215405402518,-0.6054306213891245
2024-12-24 18:40:00,0.09945778000896963,-0.6054306213891245
2024-12-24 18:50:00,0.0958405929864408,-0.6054306213891245
2024-12-24 21:10:00,0.1524495698890037,-0.6075332289009462
2024-12-24 21:20:00,0.22280385747717282,-0.6096358364127682
2024-12-24 22:10:00,0.23003823152222838,-0.6096358364127682
2024-12-24 22:20:00,0.22569760709519462,-0.6096358364127682
2024-12-24 23:00:00,0.21267573381409544,-0.6096358364127682
2024-12-24 23:10:00,0.1813267796188526,-0.6096358364127682
2024-12-24 23:20:00,0.15407730404914188,-0.6096358364127682
2024-12-25 00:20:00,0.15398687437358083,-0.6131682170326289
2024-12-25 01:30:00,0.13463492380305314,-0.6155231374458693
2024-12-25 01:40:00,0.13784755701384951,-0.6330448667110513
2024-12-25 01:50:00,0.18639129473197266,-0.657575287682306
2024-12-25 03:00:00,0.12058117711234784,-0.6685088467437796
2024-12-25 03:10:00,0.22374201503030258,-0.7578696659962078
2024-12-25 04:10:00,0.30925851713490216,-0.7870959104105313
2024-12-25 04:20:00,0.29876867476957025,-0.7870959104105313
2024-12-25 04:50:00,0.2842999266794571,-0.7870959104105313
2024-12-25 05:00:00,0.27670383393214903,-0.7870959104105313
2024-12-25 05:50:00,0.27344836561187474,-0.7870959104105313
2024-12-25 06:00:00,0.2190900828566619,-0.7803675663727014
2024-12-25 06:10:00,0.1932271956455877,-0.7803675663727014
2024-12-25 08:40:00,0.18919661582048494,-0.775321308344329
2024-12-25 08:50:00,0.20782512898650152,-0.775321308344329
2024-12-25 09:00:00,0.196819502545736,-0.7697143549794706
2024-12-25 09:10:00,0.22444983537337573,-0.7685929643064989
2024-12-25 09:20:00,0.2501421980533884,-0.7685929643064991
2024-12-25 09:30:00,0.26065615499886924,-0.7685929643064993
2024-12-25 12:10:00,0.27199000766945897,-0.7685929643064991
2024-12-25 12:20:00,0.285912067266392,-0.7688032250576813
2024-12-25 12:30:00,0.2619353976412363,-0.7431514134134548
2024-12-25 12:40:00,0.31250020703345166,-0.7181303840227747
2024-12-25 12:50:00,0.38936275186437724,-0.7307460290937059
2024-12-25 13:00:00,0.36787666095055915,-0.7307460290937061
2024-12-25 13:10:00,0.3530461941581956,-0.7307460290937061
2024-12-25 13:20:00,0.42024931855451875,-0.7552564252315149
2024-12-25 13:30:00,0.4674832739598042,-0.7812086093774302
2024-12-25 16:40:00,0.46531296174628733,-0.7812086093774302
2024-12-25 16:50:00,0.4562699941899674,-0.7812086093774302
2024-12-25 17:00:00,0.4459610111757638,-0.7812086093774302
2024-12-25 17:10:00,0.4781901475464868,-0.7862548674058026
2024-12-25 17:20:00,0.4303326354813686,-0.7795265233679727
2024-12-25 22:00:00,0.3967991840254617,-0.7727981793301428
2024-12-25 22:10:00,0.39426715310969235,-0.7727981793301428
2024-12-25 23:30:00,0.4047208236047978,-0.8060193780169278
2024-12-26 00:00:00,0.41336590058864087,-0.8392405767037129
2024-12-26 00:10:00,0.32614001924539604,-0.8392405767037129
2024-12-26 00:20:00,0.4111335794547378,-0.8986742823712103
2024-12-26 01:30:00,0.48686197347637655,-0.9275500922002301
2024-12-26 01:40:00,0.4675100229058509,-0.9292321782096875
2024-12-26 02:40:00,0.4761623342637372,-0.9319235158248195
2024-12-26 02:50:00,0.5358651588004892,-0.94891258452034
2024-12-26 04:00:00,0.6069903444668453,-0.9780126724839542
2024-12-26 04:10:00,0.6767742294860745,-1.0046857506339226
2024-12-26 04:20:00,0.6196467891102859,-1.0074491776494598
2024-12-26 04:50:00,0.5949052298761957,-1.0074491776494598
2024-12-26 05:00:00,0.5759752844582999,-1.0074491776494598
2024-12-26 05:10:00,0.5348599253022281,-1.0074491776494598
2024-12-26 06:00:00,0.5207528959143695,-1.0074491776494598
2024-12-26 06:10:00,0.5482951913859053,-1.0074491776494598
2024-12-26 06:20:00,0.5630739840779495,-1.0074491776494598
2024-12-26 07:20:00,0.5441470529825732,-0.9998797906069014
2024-12-26 07:30:00,0.5009200238874431,-0.9860025810288773
2024-12-26 07:40:00,0.48622657175502354,-0.9771716294792255
2024-12-26 08:30:00,0.37218640795761404,-0.8840962036225787
2024-12-26 08:40:00,0.1877728538777735,-0.7240176850558762
2024-12-26 08:50:00,0.19647794350477085,-0.6844886638336256
2024-12-26 09:00:00,0.2907542998889843,-0.6647842277228379
2024-12-26 09:10:00,0.3900548986509641,-0.6474827716255614
2024-12-26 09:20:00,0.37801354142346666,-0.5690555114346066
2024-12-26 09:30:00,0.48946407640016154,-0.661219807369464
2024-12-26 09:40:00,0.5589683688296443,-0.664303631720136
2024-12-26 09:50:00,0.6134339305503964,-0.632343997540444
2024-12-26 10:00:00,0.6931567325269157,-0.632343997540444
2024-12-26 10:10:00,0.7354778206904916,-0.632343997540444
2024-12-26 10:20:00,0.799270635017983,-0.6090350914093905
2024-12-26 10:30:00,0.8369023798259387,-0.5768351592283475
2024-12-26 10:40:00,0.7940726680465523,-0.5468379587263559
2024-12-26 10:50:00,0.8016072183370563,-0.5165604105561216
2024-12-26 11:00:00,0.6937669222335104,-0.47777898311585204
2024-12-26 11:10:00,0.7295343708541908,-0.4930112064237172
2024-12-26 11:20:00,0.754372388408881,-0.4935719017602028
2024-12-26 12:20:00,0.7548948709787998,-0.4874042530588587
2024-12-26 12:30:00,0.6990535415443506,-0.46834061161834073
2024-12-26 12:40:00,0.6486911683845429,-0.4582480955615958
2024-12-26 12:50:00,0.5503111644801282,-0.43988532329168506
2024-12-26 15:00:00,0.3948316872789363,-0.2013094576169675
2024-12-26 15:10:00,0.0793135090728113,0.5298839857719202
2024-12-26 15:20:00,-0.17410696464927036,1.1218614495725159
2024-12-26 17:40:00,-0.20855118993642122,1.2246789569006034
2024-12-26 17:50:00,-0.267401981586669,1.2600027630992103
2024-12-26 18:00:00,-0.39328203224511715,1.3170735384200891
2024-12-26 18:10:00,-0.2855037203908665,1.2949060477954528
2024-12-26 19:20:00,-0.3211554046729058,1.2894392682647162
2024-12-26 19:30:00,-0.3293557950902319,1.2633669351181247
2024-12-26 19:40:00,-0.2821847476723657,1.2549565050708378
2024-12-27 00:10:00,-0.2599993339341957,1.2507512900471944
2024-12-27 00:20:00,-0.2697657388950206,1.2507512900471944
2024-12-27 00:30:00,-0.2788087064513406,1.2507512900471944
2024-12-27 00:50:00,-0.2845962056873842,1.2507512900471944
2024-12-27 01:00:00,-0.29412146484670953,1.2507512900471944
2024-12-27 02:20:00,-0.30051182858650727,1.2507512900471944
2024-12-27 02:30:00,-0.2853196430918912,1.2507512900471944
2024-12-27 04:30:00,-0.2974372196173592,1.2507512900471944
2024-12-27 04:40:00,-0.29942667247974986,1.2507512900471944
2024-12-27 06:10:00,-0.2947243293504636,1.2507512900471944
2024-12-27 06:20:00,-0.31105334505216065,1.2507512900471944
2024-12-27 06:30:00,-0.3732172877393215,1.2507512900471944
2024-12-27 07:20:00,-0.3938352537677287,1.2507512900471944
2024-12-27 07:30:00,-0.37459181880787845,1.2507512900471944
2024-12-27 08:10:00,-0.39784704301089663,1.2591617200944818
2024-12-27 08:20:00,-0.3768673582802328,1.2591617200944818
2024-12-27 08:50:00,-0.3277769629744967,1.2591617200944814
2024-12-27 09:00:00,-0.24749263577448638,1.2591617200944818
2024-12-27 09:10:00,-0.22470435753255613,1.2608438061039395
2024-12-27 09:20:00,-0.2233177691739196,1.264207978122854
2024-12-27 09:30:00,-0.30930385478912004,1.306740724361993
2024-12-27 09:40:00,-0.2950317711320991,1.3138295154018496
2024-12-27 09:50:00,-0.2499719556514637,1.3138295154018496
2024-12-27 10:20:00,-0.19702609830505124,1.3121474293923918
2024-12-27 10:30:00,-0.26949721438906593,1.452265193980199
2024-12-27 10:40:00,-0.40026635320170384,1.7351920607709457
2024-12-27 10:50:00,-0.5434230258325341,2.0375470209709268
2024-12-27 12:50:00,-0.7023665583075219,2.2215952651723976
2024-12-27 14:20:00,-0.7864034094594778,2.267572282764235
2024-12-27 14:30:00,-0.8933090722755754,2.382514826743829
2024-12-27 14:40:00,-1.1352771867874158,2.530293091366373
2024-12-27 14:50:00,-1.4000206462311262,2.781569707654168
2024-12-27 15:00:00,-1.6085547285810755,3.018343338318752
2024-12-27 15:10:00,-1.5263591720557455,3.0443222222425965
2024-12-27 15:20:00,-1.5003723626966778,3.0421728901194007
2024-12-27 19:10:00,-1.4651650756774066,3.0421728901194007
2024-12-27 19:20:00,-1.4301989344596369,3.0421728901194007
2024-12-27 19:40:00,-1.4616684615556306,3.0497422771619593
2024-12-27 20:30:00,-1.4421356516339787,3.0497422771619593
2024-12-27 20:40:00,-1.426581747437108,3.0497422771619593
2024-12-27 22:10:00,-1.506521226965508,3.0895516460524526
2024-12-27 22:20:00,-1.5676687684621768,3.1288003196064604
2024-12-27 22:30:00,-1.5397561419383345,3.1288003196064604
2024-12-27 22:40:00,-1.529748591176008,3.1288003196064604
2024-12-27 22:50:00,-1.5321841637711797,3.1288003196064604
2024-12-28 00:10:00,-1.5165174884494843,3.1153436315308
2024-12-28 00:20:00,-1.5646622477193324,3.1153436315308
2024-12-28 00:30:00,-1.5980850558074902,3.1153436315308
2024-12-28 02:10:00,-1.6284694267967263,3.1153436315308
2024-12-28 02:20:00,-1.6733225458760737,3.1153436315308
2024-12-28 03:30:00,-1.685620981752668,3.1153436315308
2024-12-28 03:40:00,-1.6909261893857104,3.1153436315308
2024-12-28 03:50:00,-1.7027423336593013,3.1153436315308
2024-12-28 05:00:00,-1.7222269144206512,3.1153436315308
2024-12-28 05:50:00,-1.7618712841875601,3.1153436315308
2024-12-28 06:00:00,-1.787212262985381,3.1153436315307985
2024-12-28 06:50:00,-1.7977537794510363,3.1153436315308
2024-12-28 08:20:00,-1.841144952108777,3.1279592766017315
2024-12-28 08:30:00,-1.7894019529865228,3.1279592766017315
2024-12-28 08:40:00,-1.6966986170091611,3.1279592766017315
2024-12-28 08:50:00,-1.66559080861542,3.1279592766017315
2024-12-28 10:30:00,-1.6636616422034047,3.1279592766017315
2024-12-28 13:30:00,-1.654498101746334,3.1279592766017315
2024-12-28 13:40:00,-1.5815457257941135,3.1174462390426223
2024-12-28 13:50:00,-1.5074003971117622,3.1170257175402583
2024-12-28 16:40:00,-1.3957663806904275,2.9977177598694524
2024-12-28 16:50:00,-1.2683625347236462,2.872562550832439
2024-12-28 17:00:00,-1.3693475651725544,2.8558818645719857
2024-12-28 17:10:00,-1.399455327742419,2.8495740420365196
2024-12-28 17:20:00,-1.5341374602964255,2.8573536898302607
2024-12-28 17:30:00,-1.6525577812093237,2.910970181381718
2024-12-28 18:40:00,-1.6058644900018484,2.825303943900063
2024-12-28 18:50:00,-1.6531161485711363,2.808362934804812
2024-12-28 19:00:00,-1.7281020255204562,2.7994478789546866
2024-12-28 19:10:00,-1.7478685613727956,2.7738801716109345
2024-12-28 19:40:00,-1.820356989304255,2.7772443436298486
2024-12-28 19:50:00,-1.9041960452664084,2.7940652037244234
2024-12-28 20:00:00,-2.1472509759446106,2.8474714345246985
2024-12-28 20:10:00,-2.231624852290257,2.825288925274978
2024-12-28 20:20:00,-2.30246051940026,2.8298095314253944
2024-12-28 20:30:00,-2.4202613515964444,2.832893355776067
2024-12-28 20:40:00,-2.4306709619181572,2.819536791867636
2024-12-28 21:10:00,-2.5073627088100805,2.851256128045978
2024-12-28 21:20:00,-2.52568993748513,2.8591058627567785
2024-12-28 21:30:00,-2.57447514894711,2.8764874181878386
2024-12-28 23:50:00,-2.5368311932153893,2.8739642891736534
2024-12-29 00:50:00,-2.4522494087345024,2.854620300064892
2024-12-29 02:00:00,-2.4021320810242064,2.839481525979776
2024-12-29 02:10:00,-2.2799643710377286,2.5924251433407086
2024-12-29 02:20:00,-2.087375086289949,2.159918778158957
2024-12-29 03:10:00,-1.9577696853510171,1.8652173093020081
2024-12-29 03:20:00,-1.719150047398404,1.342565151396748
2024-12-29 05:20:00,-1.6115147094054645,1.109456065252767
2024-12-29 05:30:00,-1.5140387751289024,1.03365706445159
2024-12-29 05:40:00,-1.4766353311776177,0.9824585715387274
2024-12-29 09:00:00,-1.5557732870376495,0.9962757066164141
2024-12-29 09:10:00,-1.5437806740227626,0.9950742166096583
2024-12-29 09:20:00,-1.5203034077765452,0.9950742166096583
2024-12-29 09:30:00,-1.5669683626636501,1.0078580702815352
2024-12-29 09:40:00,-1.6530409996738278,1.0211465497562493
2024-12-29 09:50:00,-1.67112693478647,1.0211465497562493
2024-12-29 12:50:00,-1.67112693478647,1.0211465497562493
2024-12-29 13:00:00,-1.7317578791640815,1.0329211518224517
2024-12-29 13:10:00,-1.707829325775053,1.0362853238413665
2024-12-29 13:20:00,-1.6983040666157296,1.0362853238413665
2024-12-29 17:40:00,-1.673724419562649,1.0362853238413665
2024-12-29 17:50:00,-1.68287073531961,1.0362853238413665
2024-12-29 18:00:00,-1.6665166655086636,1.0320801088177232
2024-12-29 18:10:00,-1.6618581670705637,1.0278748937940796
2024-12-29 20:20:00,-1.7105696189739372,1.0421726248744676
2024-12-29 20:30:00,-1.7386584674296446,1.05394722694067
2024-12-29 23:30:00,-1.7864262045136852,1.0648807860021439
2024-12-30 00:10:00,-1.798362921688027,1.0648807860021439
2024-12-30 00:20:00,-1.805838441534582,1.0648807860021439
2024-12-30 00:30:00,-1.7737660499348364,1.059834527973771
2024-12-30 01:00:00,-1.781000423979892,1.059834527973771
2024-12-30 01:10:00,-1.7354585665295872,1.0418922772062251
2024-12-30 02:10:00,-1.6315169010373636,1.0123155982065979
2024-12-30 02:20:00,-1.639896717639552,1.010212990694776
2024-12-30 02:30:00,-1.6526774451191517,1.010212990694776
2024-12-30 03:30:00,-1.6743805672543184,1.010212990694776
2024-12-30 03:40:00,-1.7054883756480594,1.010212990694776
2024-12-30 04:30:00,-1.72878306007314,1.010212990694776
2024-12-30 04:40:00,-1.6357483761746447,0.9042415720989556
2024-12-30 04:50:00,-1.5268488138784582,0.7032322939687875
2024-12-30 06:40:00,-1.391493269500224,0.33519187509949316
2024-12-30 06:50:00,-1.178207485621836,0.06118006415887098
2024-12-30 09:50:00,-1.015881262518843,-0.07949839576542227
2024-12-30 10:00:00,-0.9542048029044011,-0.0982816895376973
2024-12-30 10:10:00,-0.7761714106138694,-0.23382978713314498
2024-12-30 10:20:00,-0.6539580232901216,-0.3860585709890462
2024-12-30 10:30:00,-0.46332104374890926,-0.6039167439806129
2024-12-30 10:40:00,-0.39316051402090085,-0.7185509055251396
2024-12-30 10:50:00,-0.46805613580381694,-0.7299049860889774
2024-12-30 11:00:00,-0.5243938236796906,-0.7329327409060008
2024-12-30 11:10:00,-0.5356071034495273,-0.737474373131536
2024-12-30 13:00:00,-0.6186392115231095,-0.6672472822366866
2024-12-30 13:10:00,-0.561651242816753,-0.6171000930797357
2024-12-30 13:20:00,-0.5348508656762955,-0.6357081695593589
2024-12-30 13:30:00,-0.6047085077447034,-0.6204492464735664
2024-12-30 13:40:00,-0.6794179262764438,-0.5482396970675704
2024-12-30 13:50:00,-0.6421665079863007,-0.5423523960344694
2024-12-30 15:10:00,-0.6221514064616456,-0.5423523960344694
2024-12-30 15:20:00,-0.6595360982180073,-0.5237092760963159
2024-12-30 15:30:00,-0.6774852489474428,-0.5053465038264052
2024-12-30 15:40:00,-0.7041413335984598,-0.4983378121203322
2024-12-30 15:50:00,-0.7235294560392077,-0.4960950307743888
2024-12-30 16:00:00,-0.6908714246358137,-0.4960950307743888
2024-12-30 16:10:00,-0.7246697311863082,-0.4762704456629259
2024-12-30 16:20:00,-0.7580052674605897,-0.4666585256088836
2024-12-30 16:30:00,-0.7179901360238742,-0.4792741706798142
2024-12-30 20:00:00,-0.7111174806810712,-0.4792741706798142
2024-12-30 20:10:00,-0.7185930005276283,-0.4792741706798142
2024-12-30 20:20:00,-0.7505448192266273,-0.4792741706798142
2024-12-30 22:30:00,-0.8105901238005908,-0.4792741706798142
2024-12-30 22:40:00,-0.782014346322621,-0.4792741706798142
2024-12-31 00:30:00,-0.7378846646477786,-0.4792741706798142
2024-12-31 00:40:00,-0.7150963864058524,-0.4792741706798142
2024-12-31 01:50:00,-0.684932192017988,-0.5364650950013682
2024-12-31 02:00:00,-0.6802901353390793,-0.5415113530297406
2024-12-31 03:00:00,-0.6544674390949228,-0.5431934390391979
2024-12-31 03:10:00,-0.6588080635219544,-0.5431934390391983
2024-12-31 04:30:00,-0.659471214476086,-0.5469781325604773
2024-12-31 04:40:00,-0.6908563405415532,-0.5529495378940513
2024-12-31 05:50:00,-0.6235284327622322,-0.5734709872094325
2024-12-31 06:00:00,-0.5385431524964472,-0.6404740799194886
2024-12-31 06:10:00,-0.5278057337749075,-0.6508469436444762
2024-12-31 06:40:00,-0.5285291711794123,-0.6508469436444762
2024-12-31 06:50:00,-0.5352812536214667,-0.6508469436444762
2024-12-31 07:00:00,-0.5707830830125739,-0.6265968703414642
2024-12-31 08:50:00,-0.49160710285612946,-0.6468820266221835
2024-12-31 09:00:00,-0.4968524523570405,-0.675657712283974
2024-12-31 09:10:00,-0.4255954696081628,-0.7017300454305648
2024-12-31 09:20:00,-0.27784546312600344,-0.7498096705342241
2024-12-31 09:30:00,-0.11716296911708109,-0.7806479140409442
2024-12-31 09:40:00,-0.08355750091369644,-0.8055988565145635
2024-12-31 09:50:00,-0.04231870651700222,-0.8462492684097856
2024-12-31 10:00:00,-0.025520363792728477,-0.8832151109509582
2024-12-31 10:10:00,-0.011837688380241367,-0.8922262860016232
2024-12-31 11:20:00,0.0026310597098697574,-0.8922262860016232
2024-12-31 11:30:00,0.02245324459332319,-0.8922262860016232
2024-12-31 11:40:00,0.04862100899629807,-0.8922262860016231
2024-12-31 11:50:00,0.07960479954926686,-0.8922262860016232
2024-12-31 12:00:00,0.10355057763840338,-0.8922262860016232
2024-12-31 12:10:00,0.0879966734415328,-0.8888621139827082
2024-12-31 12:20:00,0.02315053365790763,-0.8035803533032145
2024-12-31 12:30:00,0.05708689111367385,-0.8071607935233455
2024-12-31 12:40:00,0.00633264043845778,-0.7834513907233736
2024-12-31 15:20:00,-0.10257036940161439,-0.7641774885316732
2024-12-31 15:30:00,-0.11276809651194172,-0.7493891490318596
2024-12-31 18:20:00,-0.1549820271661976,-0.7256997710653338
2024-12-31 18:30:00,-0.057516911153209345,-0.7430252569627458
2024-12-31 18:40:00,0.023344443500399503,-0.7587107090009366
2024-12-31 18:50:00,-0.016866618900035,-0.7585004482497544
2024-12-31 19:00:00,-0.04017163814518014,-0.7568183622402969
2024-12-31 19:10:00,-0.08400478998279128,-0.7357922871220786
2024-12-31 22:20:00,-0.10361458106415117,-0.7164482980133176
2024-12-31 22:50:00,-0.0653929715261073,-0.7164482980133176
2024-12-31 23:00:00,0.011463640352558495,-0.7205333640362855
2024-12-31 23:10:00,0.06579034449090763,-0.7307460290937061
2024-12-31 23:40:00,0.12194717301565496,-0.7433616741646372
2024-12-31 23:50:00,0.2212250445262688,-0.753454190221382
2025-01-01 00:30:00,0.2733125376506717,-0.7534541902213819
2025-01-01 00:40:00,0.290433889557303,-0.7534541902213817
2025-01-01 00:50:00,0.3138250323029853,-0.7534541902213819
2025-01-01 01:40:00,0.3178039380277645,-0.7534541902213819
2025-01-01 01:50:00,0.3390247685599321,-0.753454190221382
2025-01-01 02:00:00,0.3789343987084895,-0.7534541902213819
2025-01-01 03:10:00,0.3914395309863697,-0.753454190221382
2025-01-01 03:20:00,0.4229193929024301,-0.7534541902213819
2025-01-01 04:30:00,0.43463907885542125,-0.7534541902213819
2025-01-01 04:40:00,0.46080339831837247,-0.753454190221382
2025-01-01 08:50:00,0.4860031345753172,-0.7534541902213819
2025-01-01 09:00:00,0.4806496977819769,-0.7507628526062498
2025-01-01 10:10:00,0.43038457792892465,-0.727662204743034
2025-01-01 12:40:00,0.3602811620082741,-0.6794424058052532
2025-01-01 14:10:00,0.34399314580071366,-0.670190932753237
2025-01-01 14:20:00,0.36055084390302333,-0.6884135311890262
2025-01-01 14:30:00,0.43704906298697754,-0.7158475530099399
2025-01-01 14:40:00,0.4447456331515786,-0.7285833470815465
2025-01-01 14:50:00,0.4119842535475375,-0.7206535130369613
2025-01-01 15:00:00,0.4517388613951305,-0.7206535130369613
2025-01-01 15:10:00,0.5741740149311096,-0.8532859948826828
2025-01-01 15:20:00,0.5753856087375011,-0.8958708056887811
2025-01-01 16:00:00,0.5807845952933471,-0.8989546300394531
2025-01-01 16:10:00,0.6217793815486641,-0.9082061030914692
2025-01-01 16:20:00,0.6707698376238311,-0.9614321103907307
2025-01-01 16:30:00,0.6278884275950186,-0.9870238475346191
2025-01-01 16:40:00,0.6181335057676016,-0.9911890128913711
2025-01-01 16:50:00,0.6793898466796336,-1.0108133496683749
2025-01-01 19:00:00,0.5866844287812379,-0.9923104035643427
2025-01-01 19:40:00,0.5934187123665148,-0.9847410165217841
2025-01-01 19:50:00,0.6461331845748208,-0.9881051885406992
2025-01-01 21:30:00,0.6407496045562928,-0.9843204950194199
2025-01-01 21:40:00,0.673568775237489,-0.9847410165217841
2025-01-01 21:50:00,0.7328695036945257,-0.9869277283340788
2025-01-01 22:00:00,0.6775604867881614,-0.94218424048251
2025-01-01 22:10:00,0.4722288956235653,-0.8182145015854945
2025-01-01 23:50:00,0.4003158292802001,-0.7391564591409933
2025-01-02 00:00:00,0.37755855549846806,-0.7391564591409934
2025-01-02 01:10:00,0.3286231824936944,-0.7391564591409934
2025-01-02 01:20:00,0.27894714738431203,-0.7391564591409934
2025-01-02 01:30:00,0.22046929052010933,-0.7391564591409934
2025-01-02 02:40:00,0.18646773250834633,-0.7391564591409933
2025-01-02 02:50:00,0.15554078346573139,-0.7391564591409934
2025-01-02 03:00:00,0.14306148823800885,-0.7391564591409934
2025-01-02 03:30:00,0.1531896119010862,-0.7391564591409933
2025-01-02 03:40:00,0.15112264788821436,-0.7391564591409934
2025-01-02 03:50:00,0.15753023632812202,-0.7391564591409934
2025-01-02 04:40:00,0.16476461037317758,-0.7391564591409934
2025-01-02 05:00:00,0.08605768293187686,-0.7255595972312121
2025-01-02 05:10:00,0.01937321339434344,-0.7105609969802164
2025-01-02 10:30:00,0.012862276753792815,-0.7105609969802164
2025-01-02 10:40:00,0.014851729616181399,-0.7105609969802164
2025-01-02 10:50:00,0.05897279894097195,-0.7430813264963941
2025-01-02 11:00:00,0.10242641113660088,-0.7618646202686692
2025-01-02 11:10:00,0.1603809544146478,-0.7761623513490578
2025-01-02 11:20:00,0.2012368098651537,-0.7820496523821588
2025-01-02 11:30:00,0.08762931638493714,-0.7228161950491209
2025-01-02 11:40:00,-0.13774125364486206,-0.573302778608487
2025-01-02 11:50:00,-0.14173993027759732,-0.5398292670202832
2025-01-02 14:30:00,-0.18243328428103717,-0.533941965987182
2025-01-02 14:40:00,-0.2090196088966204,-0.5280546649540808
2025-01-02 14:50:00,-0.2163356613583116,-0.5024028533098546
2025-01-02 15:50:00,-0.2433653830927829,-0.4767510416656282
2025-01-02 16:30:00,-0.2552464512360084,-0.466238004106519
2025-01-02 23:00:00,-0.3064945714744148,-0.44983766551430865
2025-01-03 00:10:00,-0.3045654050624016,-0.44983766551430865
2025-01-03 00:20:00,-0.2916641046820491,-0.44983766551430865
2025-01-03 00:30:00,-0.26586150392135033,-0.44983766551430865
2025-01-03 00:50:00,-0.23819002319901175,-0.44983766551430865
2025-01-03 01:00:00,-0.20822765736240545,-0.45123940385552314
2025-01-03 03:10:00,-0.17470839095364574,-0.4540428805379524
2025-01-03 03:20:00,-0.06508147583112411,-0.5384835982127172
2025-01-03 03:30:00,-0.04292620531813978,-0.5423523960344694
2025-01-03 04:40:00,-0.04010479944056887,-0.5423523960344695
2025-01-03 04:50:00,0.12423325548242685,-0.591238020684327
2025-01-03 06:10:00,0.15284213555167395,-0.6180462664600554
2025-01-03 06:20:00,0.21778505173017618,-0.6407544275877314
2025-01-03 07:30:00,0.2094655215783632,-0.6407544275877314
2025-01-03 10:20:00,0.15797228060765842,-0.5944970623276509
2025-01-03 10:30:00,0.10668242359591541,-0.562537428147959
2025-01-03 10:40:00,0.057330428157299364,-0.5095517188500486
2025-01-03 12:30:00,0.1271421376920877,-0.5095517188500486
2025-01-03 14:40:00,0.08467636204761197,-0.50198233180749
2025-01-03 14:50:00,0.012284392436752327,-0.470863740632527
2025-01-03 17:30:00,0.02636730724446205,-0.4691816546230696
2025-01-03 17:40:00,-0.12247477132253463,-0.40492596906179396
2025-01-03 17:50:00,-0.2869784975553421,-0.33444656526552585
2025-01-03 18:00:00,-0.25614340368071914,-0.32115808579081206
2025-01-03 18:50:00,-0.33285190955482064,-0.29445497039067475
2025-01-03 19:00:00,-0.4513646311390065,-0.25387464541251314
2025-01-03 21:50:00,-0.4499177563299946,-0.25387464541251314
2025-01-03 22:00:00,-0.4768657996478282,-0.25387464541251314
2025-01-03 22:10:00,-0.4963383231191047,-0.25387464541251314
2025-01-03 22:20:00,-0.5011612391491397,-0.2538746454125135
2025-01-03 22:30:00,-0.5054777489960245,-0.25236076800400137
2025-01-03 22:40:00,-0.5108931947097509,-0.24630525836995454
2025-01-03 22:50:00,-0.4349667166368781,-0.24630525836995454
2025-01-03 23:40:00,-0.41446932350921967,-0.24630525836995454
2025-01-03 23:50:00,-0.40971530627961195,-0.24630525836995454
2025-01-04 00:00:00,-0.40162830957924667,-0.24630525836995454
2025-01-04 01:00:00,-0.3903547433590344,-0.24630525836995454
2025-01-04 01:20:00,-0.3786591719861943,-0.24630525836995454
